v_ego,a_ego,v_cruise_kph,long_state,brake,gas,model_x,model_y,model_v,model_prob,rec_aTarget,rec_hasLead,rec_lead_dRel,vision_l1_present,vision_l1_radar,vision_l1_trackId,vision_l1_dRel,vision_l1_yRel,vision_l1_vLead,vision_l1_aLeadK,vision_l1_modelProb,vision_l2_present,vision_l2_radar,vision_l2_dRel,vision_aTarget,vision_source,vision_fcw,vision_crash_cnt,vision_n_tracks,raw_l1_present,raw_l1_radar,raw_l1_trackId,raw_l1_dRel,raw_l1_yRel,raw_l1_vLead,raw_l1_aLeadK,raw_l1_modelProb,raw_l2_present,raw_l2_radar,raw_l2_dRel,raw_aTarget,raw_source,raw_fcw,raw_crash_cnt,raw_n_tracks,openpilot_l1_present,openpilot_l1_radar,openpilot_l1_trackId,openpilot_l1_dRel,openpilot_l1_yRel,openpilot_l1_vLead,openpilot_l1_aLeadK,openpilot_l1_modelProb,openpilot_l2_present,openpilot_l2_radar,openpilot_l2_dRel,openpilot_aTarget,openpilot_source,openpilot_fcw,openpilot_crash_cnt,openpilot_n_tracks,dt
21.6250,-0.0210,83.0000,pid,0,0,87.7500,0.8120,19.6880,0.9870,0.0350,1.0000,88.6680,1,0,-1,86.2300,-0.8120,20.0640,-0.1100,0.9880,1,0,86.4180,0.5083,1,0,0,0,1,1,15,84.3750,-0.7190,17.3160,-1.4710,0.9880,1,1,84.3750,-0.0241,1,0,0,1,1,0,-1,86.2300,-0.8120,20.0640,-0.1100,0.9880,1,0,86.4180,0.5120,1,0,0,0,-9.2139
21.6220,-0.0360,83.0000,pid,0,0,87.6250,0.8170,18.8280,0.9880,0.0370,1.0000,86.2300,1,0,-1,86.1050,-0.8170,19.2580,-0.1120,0.9880,1,0,86.3550,0.4878,1,0,0,0,1,1,15,84.3750,-0.7190,17.3140,-1.4440,0.9880,1,1,84.3750,-0.0602,1,0,0,1,1,0,-1,86.1050,-0.8170,19.2580,-0.1120,0.9880,1,0,86.3550,0.4913,1,0,0,0,-9.1806
21.6120,-0.0910,83.0000,pid,0,0,88.8750,0.8420,19.9530,0.9870,0.0380,1.0000,86.2300,1,0,-1,87.3550,-0.8420,20.1290,-0.0920,0.9880,1,0,87.4800,0.4862,1,0,0,0,1,1,15,84.3750,-0.7190,17.3400,-1.3940,0.9880,1,1,84.3750,-0.0953,1,0,0,1,1,0,-1,87.3550,-0.8420,20.1290,-0.0920,0.9880,1,0,87.4800,0.4896,1,0,0,0,-9.1342
21.6000,-0.1270,83.0000,pid,0,0,89.5620,0.8200,20.4840,0.9880,0.0400,1.0000,87.3550,1,0,-1,88.0430,-0.8200,20.6670,-0.0810,0.9880,1,0,88.1680,0.4847,1,0,0,0,1,1,15,86.8120,-0.7340,17.1670,-1.3830,0.9880,1,1,86.8120,-0.1292,1,0,0,1,1,0,-1,88.0430,-0.8200,20.6670,-0.0810,0.9880,1,0,88.1680,0.4878,1,0,0,0,-9.0617
21.5980,-0.1070,83.0000,pid,0,0,91.2500,0.8950,20.0310,0.9810,0.0410,1.0000,88.0430,1,0,-1,89.7300,-0.8950,20.2680,-0.0990,0.9860,1,0,89.9180,0.4800,1,0,0,0,1,1,15,89.0000,-0.5780,17.1700,-1.3530,0.9860,1,1,89.0000,-0.1596,1,0,0,1,1,0,-1,89.7300,-0.8950,20.2680,-0.0990,0.9860,1,0,89.9180,0.4830,1,0,0,0,-9.0138
21.5940,-0.0850,83.0000,pid,0,0,91.1880,0.9190,20.9060,0.9860,0.0430,1.0000,89.7300,1,0,-1,89.6680,-0.9190,21.0640,-0.0630,0.9860,1,0,89.6680,0.4883,1,0,0,0,1,1,15,89.0000,-0.5780,17.1770,-1.3070,0.9860,1,1,89.0000,-0.1898,1,0,0,1,1,0,-1,89.6680,-0.9190,21.0640,-0.0630,0.9860,1,0,89.6680,0.4910,1,0,0,0,-8.9636
21.5940,-0.0630,83.0000,pid,0,0,91.5000,0.8600,21.5000,0.9860,0.0440,1.0000,89.6680,1,0,-1,89.9800,-0.8600,21.7510,-0.0550,0.9860,1,0,89.9180,0.5017,2,0,0,0,1,1,15,85.8120,-0.4380,17.3470,-1.2030,0.9860,1,1,85.8120,-0.2195,1,0,0,1,1,0,-1,89.9800,-0.8600,21.7510,-0.0550,0.9860,1,0,89.9180,0.5043,2,0,0,0,-8.9304
21.5840,-0.1210,83.0000,pid,0,0,92.9380,0.8640,20.7190,0.9890,0.0450,1.0000,89.6680,1,0,-1,91.4180,-0.8640,20.8850,-0.0690,0.9890,1,0,91.4180,0.5038,1,0,0,0,1,1,15,85.8120,-0.4380,17.3370,-1.1030,0.9890,1,1,85.8120,-0.2463,1,0,0,1,1,0,-1,91.4180,-0.8640,20.8850,-0.0690,0.9890,1,0,91.4180,0.5062,1,0,0,0,-8.8824
21.5850,-0.0640,83.0000,pid,0,0,95.1880,0.9080,21.0160,0.9880,0.0470,1.0000,89.9800,1,0,-1,93.6680,-0.9080,20.9940,-0.0760,0.9890,1,0,93.6680,0.5161,2,0,0,0,1,1,15,80.1250,-0.4220,17.2990,-1.0170,0.9890,1,1,80.1250,-0.2789,1,0,0,1,1,0,-1,93.6680,-0.9080,20.9940,-0.0760,0.9890,1,0,93.6680,0.5184,2,0,0,0,-8.8385
21.5790,-0.0930,83.0000,pid,0,0,93.1880,0.8730,20.8120,0.9870,0.0480,1.0000,93.6680,1,0,-1,91.6680,-0.8730,20.8230,-0.0760,0.9890,1,0,91.7300,0.5208,2,0,0,0,1,1,15,80.7500,-0.4220,17.4510,-0.8890,0.9890,1,1,80.7500,-0.3024,1,0,0,1,1,0,-1,91.6680,-0.8730,20.8230,-0.0760,0.9890,1,0,91.7300,0.5229,2,0,0,0,-8.7812
21.5880,0.0240,83.0000,pid,0,0,90.1250,0.8830,19.9380,0.9840,0.0490,1.0000,93.6680,1,0,-1,88.6050,-0.8830,19.9950,-0.1030,0.9880,1,0,88.7300,0.5157,1,0,0,0,1,1,15,81.9380,-0.4220,17.1440,-0.8600,0.9880,1,1,81.9380,-0.3290,1,0,0,1,1,0,-1,88.6050,-0.8830,19.9950,-0.1030,0.9880,1,0,88.7300,0.5177,1,0,0,0,-8.7325
21.5930,0.0470,83.0000,pid,0,0,88.5000,0.8610,19.7190,0.9790,0.0500,1.0000,91.6680,1,0,-1,86.9800,-0.8610,19.7240,-0.1140,0.9860,1,0,87.1050,0.5107,1,0,0,0,1,1,15,81.9380,-0.4220,17.1480,-0.8220,0.9860,1,1,81.9380,-0.3512,1,0,0,1,1,0,-1,86.9800,-0.8610,19.7240,-0.1140,0.9860,1,0,87.1050,0.5125,1,0,0,0,-8.6836
21.5960,0.0570,83.0000,pid,0,0,89.9380,0.8280,20.5000,0.9830,0.0510,1.0000,88.6050,1,0,-1,88.4180,-0.8280,20.6220,-0.1010,0.9850,1,0,88.4180,0.5203,1,0,0,0,1,1,15,82.9380,-0.4220,17.0100,-0.8190,0.9850,1,1,82.9380,-0.3734,1,0,0,1,1,0,-1,88.4180,-0.8280,20.6220,-0.1010,0.9850,1,0,88.4180,0.5220,1,0,0,0,-8.6338
21.6080,0.1060,83.0000,pid,0,0,86.6250,0.7750,19.5000,0.9840,0.0490,1.0000,88.4180,1,0,-1,85.1050,-0.7750,19.6530,-0.1260,0.9850,1,0,85.2300,0.5076,1,0,0,0,1,1,15,83.0000,-0.4220,17.1940,-0.7530,0.9850,1,1,83.0000,-0.3900,1,0,0,1,1,0,-1,85.1050,-0.7750,19.6530,-0.1260,0.9850,1,0,85.2300,0.5092,1,0,0,0,-8.5628
21.6080,0.0750,83.0000,pid,0,0,89.8120,0.8760,19.0940,0.9750,-0.0150,1.0000,85.1050,1,0,-1,88.2930,-0.8760,19.1710,-0.1460,0.9830,1,0,88.4800,0.5023,2,0,0,0,1,1,15,83.0000,-0.4220,17.1940,-0.6870,0.9830,1,1,83.0000,-0.4056,1,0,0,1,1,0,-1,88.2930,-0.8760,19.1710,-0.1460,0.9830,1,0,88.4800,0.5038,2,0,0,0,-8.5302
21.6020,-0.0030,83.0000,pid,0,0,88.4380,0.8180,19.8910,0.9760,0.0070,1.0000,85.1050,1,0,-1,86.9180,-0.8180,19.8680,-0.1300,0.9820,1,0,87.0430,0.5009,1,0,0,0,1,1,15,84.6880,-0.4220,17.0330,-0.6710,0.9820,1,1,84.6880,-0.4189,1,0,0,1,1,0,-1,86.9180,-0.8180,19.8680,-0.1300,0.9820,1,0,87.0430,0.5022,1,0,0,0,-8.4833
21.6020,-0.0070,83.0000,pid,0,0,85.5000,0.6690,19.0780,0.9830,0.0100,1.0000,88.2930,1,0,-1,83.9800,-0.6690,19.2620,-0.1140,0.9830,1,0,84.1050,0.4868,1,0,0,0,1,1,15,86.8750,-0.4380,17.0020,-0.6560,0.9830,1,1,86.8750,-0.4282,1,0,0,1,1,0,-1,83.9800,-0.6690,19.2620,-0.1140,0.9830,1,0,84.1050,0.4880,1,0,0,0,-8.4338
21.6010,-0.0020,83.0000,pid,0,0,89.2500,0.7550,19.7970,0.9800,0.0110,1.0000,86.9180,1,0,-1,87.7300,-0.7550,19.9230,-0.1150,0.9820,1,0,87.9180,0.4903,1,0,0,0,1,1,15,90.5000,-0.4530,17.0400,-0.6240,0.9820,1,1,90.5000,-0.4311,1,0,0,1,1,0,-1,87.7300,-0.7550,19.9230,-0.1150,0.9820,1,0,87.9180,0.4914,1,0,0,0,-8.3840
21.5930,-0.0540,83.0000,pid,0,0,89.5620,0.7790,19.7500,0.9680,0.0120,1.0000,87.7300,1,0,-1,88.0430,-0.7790,19.8120,-0.1010,0.9790,1,0,88.1680,0.4846,1,0,0,0,1,1,15,85.9380,-0.4380,17.4790,-0.4640,0.9790,1,1,85.9380,-0.4262,1,0,0,1,1,0,-1,88.0430,-0.7790,19.8120,-0.1010,0.9790,1,0,88.1680,0.4856,1,0,0,0,-8.3141
21.5900,-0.0650,83.0000,pid,0,0,89.6880,0.6790,17.9840,0.9840,0.0130,1.0000,87.7300,1,0,-1,88.1680,-0.6790,18.3070,-0.1400,0.9840,1,0,88.3550,0.4637,1,0,0,0,1,1,15,85.9380,-0.4380,17.4760,-0.3270,0.9840,1,1,85.9380,-0.4214,1,0,0,1,1,0,-1,88.1680,-0.6790,18.3070,-0.1400,0.9840,1,0,88.3550,0.4646,1,0,0,0,-8.2825
21.5810,-0.1040,83.0000,pid,0,0,93.8120,0.7360,20.3750,0.9800,0.0140,1.0000,88.0430,1,0,-1,92.2930,-0.7360,20.5380,-0.0930,0.9830,1,0,92.3550,0.4823,2,0,0,0,1,1,15,84.2500,-0.3440,17.1670,-0.3000,0.9830,1,1,84.2500,-0.4199,1,0,0,1,1,0,-1,92.2930,-0.7360,20.5380,-0.0930,0.9830,1,0,92.3550,0.4831,2,0,0,0,-8.2330
21.5760,-0.1060,83.0000,pid,0,0,91.0000,0.6940,19.6880,0.9800,0.0160,1.0000,88.1680,1,0,-1,89.4800,-0.6940,19.7890,-0.0930,0.9820,1,0,89.6050,0.4702,1,0,0,0,1,1,15,85.5620,-0.3910,17.3420,-0.2230,0.9820,1,1,85.5620,-0.4097,1,0,0,1,1,0,-1,89.4800,-0.6940,19.7890,-0.0930,0.9820,1,0,89.6050,0.4710,1,0,0,0,-8.1834
21.5740,-0.0710,83.0000,pid,0,0,89.8750,0.6050,19.9840,0.9830,0.0170,1.0000,92.2930,1,0,-1,88.3550,-0.6050,20.0650,-0.0990,0.9830,1,0,88.4800,0.4732,1,0,0,0,1,1,15,85.3120,-0.2190,17.4880,-0.1150,0.9830,1,1,85.3120,-0.3981,1,0,0,1,1,0,-1,88.3550,-0.6050,20.0650,-0.0990,0.9830,1,0,88.4800,0.4739,1,0,0,0,-8.1335
21.5760,-0.0210,83.0000,pid,0,0,89.1880,0.4940,19.9220,0.9810,0.0190,1.0000,89.4800,1,0,-1,87.6680,-0.4940,20.0990,-0.1140,0.9820,1,0,87.7930,0.4690,1,0,0,0,1,1,15,84.4380,-0.1720,17.4570,-0.0350,0.9820,1,1,84.4380,-0.3853,1,0,0,1,1,0,-1,87.6680,-0.4940,20.0990,-0.1140,0.9820,1,0,87.7930,0.4696,1,0,0,0,-8.0838
21.5720,-0.0210,83.0000,pid,0,0,97.6250,0.5560,19.6560,0.9720,0.0200,1.0000,87.6680,1,0,-1,96.1050,-0.5560,19.6220,-0.0790,0.9800,1,0,96.2930,0.4733,2,0,0,0,1,1,15,84.0000,-0.1560,17.5880,0.0690,0.9800,1,1,84.0000,-0.3684,1,0,0,1,1,0,-1,96.1050,-0.5560,19.6220,-0.0790,0.9800,1,0,96.2930,0.4738,2,0,0,0,-8.0104
21.5720,-0.0220,83.0000,pid,0,0,92.8750,0.5160,19.5470,0.9750,0.0220,1.0000,96.1050,1,0,-1,91.3550,-0.5160,19.6260,-0.0720,0.9790,1,0,91.5430,0.4688,1,0,0,0,1,1,15,83.5000,-0.1410,17.4720,0.1190,0.9790,1,1,83.5000,-0.3527,1,0,0,1,1,0,-1,91.3550,-0.5160,19.6260,-0.0720,0.9790,1,0,91.5430,0.4693,1,0,0,0,-7.9565
21.5750,0.0130,83.0000,pid,0,0,91.5000,0.5300,19.7970,0.9770,0.0240,1.0000,91.3550,1,0,-1,89.9800,-0.5300,19.8970,-0.0920,0.9790,1,0,90.1680,0.4701,1,0,0,0,1,1,15,83.5000,-0.1410,17.4750,0.1600,0.9790,1,1,83.5000,-0.3340,1,0,0,1,1,0,-1,89.9800,-0.5300,19.8970,-0.0920,0.9790,1,0,90.1680,0.4705,1,0,0,0,-7.9085
21.5690,-0.0500,83.0000,pid,0,0,91.8120,0.2880,20.7660,0.9800,0.0260,1.0000,89.9800,1,0,-1,90.2930,-0.2880,20.8220,-0.0440,0.9800,1,0,90.3550,0.4831,1,0,0,0,1,1,15,84.9380,-0.1410,17.0240,0.0610,0.9800,1,1,84.9380,-0.3193,1,0,0,1,1,0,-1,90.2930,-0.2880,20.8220,-0.0440,0.9800,1,0,90.3550,0.4834,1,0,0,0,-7.8596
21.5730,0.0080,83.0000,pid,0,0,92.9380,0.4150,20.5780,0.9790,0.0280,1.0000,90.2930,1,0,-1,91.4180,-0.4150,20.6760,-0.0540,0.9800,1,0,91.5430,0.4909,2,0,0,0,1,1,15,87.0620,-0.1410,17.0310,-0.0180,0.9800,1,1,87.0620,-0.2992,1,0,0,1,1,1,15,87.0620,-0.1410,16.9190,0.0000,0.9800,1,1,87.0620,0.4420,1,0,0,1,-7.8114
21.5670,-0.0450,83.0000,pid,0,0,91.5620,0.3470,20.5310,0.9780,0.0290,1.0000,91.4180,1,0,-1,90.0430,-0.3470,20.6610,-0.0520,0.9790,1,0,90.2300,0.4999,1,0,0,0,1,1,15,88.0000,-0.1410,17.0220,-0.0840,0.9790,1,1,88.0000,-0.2799,1,0,0,1,1,1,15,88.0000,-0.1410,16.9110,-0.0020,0.9790,1,1,88.0000,0.4253,1,0,0,1,-7.7618
21.5620,-0.0630,83.0000,pid,0,0,90.0000,0.4530,19.9220,0.9750,0.0310,1.0000,90.0430,1,0,-1,88.4800,-0.4530,20.1220,-0.0950,0.9780,1,0,88.7300,0.4993,1,0,0,0,1,1,15,80.7500,0.0310,17.0230,-0.1370,0.9780,1,1,80.7500,-0.2698,1,0,0,1,1,1,15,80.7500,0.0310,16.9110,-0.0040,0.9780,1,1,80.7500,0.3895,1,0,0,1,-7.7124
21.5560,-0.0960,83.0000,pid,0,0,91.5620,0.4100,19.9840,0.9730,0.0330,1.0000,88.4800,1,0,-1,90.0430,-0.4100,20.1600,-0.0770,0.9770,1,0,90.2930,0.5066,1,0,0,0,1,1,15,82.8120,-0.0160,17.3390,-0.0880,0.9770,1,1,82.8120,-0.2485,1,0,0,1,1,1,15,82.8120,-0.0160,17.2260,0.0840,0.9770,1,1,82.8120,0.3686,1,0,0,1,-7.6624
21.5420,-0.1630,83.0000,pid,0,0,89.0000,0.3570,20.4380,0.9820,0.0350,1.0000,90.0430,1,0,-1,87.4800,-0.3570,20.5620,-0.0540,0.9820,1,0,87.6050,0.5137,1,0,0,0,1,1,15,82.8120,-0.0160,17.3250,-0.0510,0.9820,1,1,82.8120,-0.2320,1,0,0,1,1,1,15,82.8120,-0.0160,17.2120,0.1510,0.9820,1,1,82.8120,0.3408,1,0,0,1,-7.6135
21.5340,-0.1510,83.0000,pid,0,0,89.0620,0.2210,19.6410,0.9720,0.0370,1.0000,87.4800,1,0,-1,87.5430,-0.2210,19.9260,-0.0780,0.9800,1,0,87.7300,0.5130,1,0,0,0,1,1,15,82.8120,-0.0160,17.4480,0.0150,0.9800,1,1,82.8120,-0.2117,1,0,0,1,1,1,15,82.8120,-0.0160,17.3340,0.2380,0.9800,1,1,82.8120,0.3170,1,0,0,1,-7.5644
21.5210,-0.2220,83.0000,pid,0,0,90.6250,0.2280,20.6410,0.9650,0.0380,1.0000,87.4800,1,0,-1,89.1050,-0.2280,20.7250,-0.0240,0.9770,1,0,89.2300,0.5295,1,0,0,0,1,1,15,78.0620,0.0620,17.4880,0.0800,0.9770,1,1,78.0620,-0.1989,1,0,0,1,1,1,15,78.0620,0.0620,17.3740,0.3170,0.9770,1,1,78.0620,0.2855,1,0,0,1,-7.5323
21.5170,-0.1670,83.0000,pid,0,0,89.0000,0.1680,21.1720,0.9800,0.0400,1.0000,87.5430,1,0,-1,87.4800,-0.1680,21.5340,-0.0060,0.9800,1,0,87.4800,0.5481,1,0,0,0,1,1,15,78.0620,0.0620,17.4840,0.1310,0.9800,1,1,78.0620,-0.1831,1,0,0,1,1,1,15,78.0620,0.0620,17.3690,0.3760,0.9800,1,1,78.0620,0.2567,1,0,0,1,-7.4836
21.5100,-0.1440,83.0000,pid,0,0,91.3750,0.1790,19.5000,0.9770,0.0420,1.0000,89.1050,1,0,-1,89.8550,-0.1790,19.7800,-0.0260,0.9790,1,0,90.0430,0.5451,1,0,0,0,1,1,15,80.3750,-0.0940,17.6210,0.2100,0.9790,1,1,80.3750,-0.1639,1,0,0,1,1,1,15,80.3750,-0.0940,17.5050,0.4570,0.9790,1,1,80.3750,0.2311,1,0,0,1,-7.4334
21.4990,-0.1670,83.0000,pid,0,0,90.6880,0.0690,21.3440,0.9790,0.0440,1.0000,87.4800,1,0,-1,89.1680,-0.0690,21.5570,-0.0020,0.9790,1,0,89.1680,0.5749,1,0,0,0,1,1,15,80.3750,-0.0940,17.1440,0.1350,0.9790,1,1,80.3750,-0.1535,1,0,0,1,1,1,15,80.3750,-0.0940,17.0310,0.3820,0.9790,1,1,80.3750,0.1978,1,0,0,1,-7.3825
21.4910,-0.1280,83.0000,pid,0,0,92.6250,0.1800,20.4220,0.9770,0.0450,1.0000,89.1680,1,0,-1,91.1050,-0.1800,20.5900,-0.0380,0.9790,1,0,91.2300,0.5790,1,0,0,0,1,1,15,75.8750,0.0160,16.9940,0.0290,0.9790,1,1,75.8750,-0.1487,1,0,0,1,1,1,15,75.8750,0.0160,16.8830,0.2720,0.9790,1,1,75.8750,0.1600,1,0,0,1,-7.3143
21.4860,-0.1480,83.0000,pid,0,0,92.3120,0.0800,20.1560,0.9780,0.0470,1.0000,89.1680,1,0,-1,90.7930,-0.0800,20.4310,-0.0460,0.9790,1,0,90.9800,0.5918,1,0,0,0,1,1,15,78.2500,0.0940,17.5970,0.1140,0.9790,1,1,78.2500,-0.1311,1,0,0,1,1,1,15,78.2500,0.0940,17.4810,0.3500,0.9790,1,1,78.2500,0.1349,1,0,0,1,-7.2820
21.4920,-0.0480,83.0000,pid,0,0,90.3120,0.0610,20.2500,0.9780,0.0490,1.0000,91.1050,1,0,-1,88.7930,-0.0610,20.2860,-0.0360,0.9780,1,0,88.9800,0.5966,1,0,0,0,1,1,15,81.3750,0.1250,17.4230,0.1320,0.9780,1,1,81.3750,-0.1177,1,0,0,1,1,1,15,81.3750,0.1250,17.3080,0.3590,0.9780,1,1,81.3750,0.1071,1,0,0,1,-7.2332
21.4960,0.0190,83.0000,pid,0,0,93.2500,0.0960,19.6090,0.9790,0.0500,1.0000,90.7930,1,0,-1,91.7300,-0.0960,19.7250,-0.0530,0.9790,1,0,91.9800,0.6011,1,0,0,0,1,1,15,82.4380,0.1410,17.7320,0.2340,0.9790,1,1,82.4380,-0.0972,1,0,0,1,1,1,15,82.4380,0.1410,17.6160,0.4490,0.9790,1,1,82.4380,0.0875,1,0,0,1,-7.1836
21.5050,0.0740,83.0000,pid,0,0,87.3120,0.0960,19.6560,0.9820,0.0520,1.0000,88.7930,1,0,-1,85.7930,-0.0960,19.7430,-0.0520,0.9820,1,0,86.0430,0.5983,1,0,0,0,1,1,15,82.4380,0.1410,17.7410,0.3160,0.9820,1,1,82.4380,-0.0799,1,0,0,1,1,1,15,82.4380,0.1410,17.6250,0.5190,0.9820,1,1,82.4380,0.0667,1,0,0,1,-7.1330
21.5160,0.1200,83.0000,pid,0,0,89.6250,-0.0980,19.7030,0.9770,0.0530,1.0000,91.7300,1,0,-1,88.1050,0.0980,19.8390,-0.0770,0.9810,1,0,88.2930,0.6019,1,0,0,0,1,1,15,78.8750,0.1410,17.5850,0.3330,0.9810,1,1,78.8750,-0.0686,1,0,0,1,1,1,15,78.8750,0.1410,17.4700,0.5240,0.9810,1,1,78.8750,0.0422,1,0,0,1,-7.0825
21.5120,0.0430,83.0000,pid,0,0,90.5620,-0.1030,20.8440,0.9800,0.0550,1.0000,85.7930,1,0,-1,89.0430,0.1030,21.0320,-0.0290,0.9810,1,0,89.1050,0.6198,1,0,0,0,1,1,15,78.8750,0.1410,17.6180,0.3520,0.9810,1,1,78.8750,-0.0548,1,0,0,1,1,1,15,78.8750,0.1410,17.5020,0.5300,0.9810,1,1,78.8750,0.0221,1,0,0,1,-7.0322
21.5160,0.0890,83.0000,pid,0,0,90.8120,-0.1070,21.0000,0.9780,0.0560,1.0000,89.0430,1,0,-1,89.2930,0.1070,21.1920,-0.0280,0.9800,1,0,89.3550,0.6331,1,0,0,0,1,1,15,74.9380,0.1250,17.9190,0.4490,0.9800,1,1,74.9380,-0.0432,1,0,0,1,1,1,15,74.9380,0.1250,17.8010,0.6120,0.9800,1,1,74.9380,0.0022,1,0,0,1,-6.9646
21.5190,0.0850,83.0000,pid,0,0,90.8120,-0.1630,21.7500,0.9780,0.0580,1.0000,89.0430,1,0,-1,89.2930,0.1630,21.8510,-0.0190,0.9800,1,0,89.3550,0.6568,1,0,0,0,1,1,15,77.5000,0.2970,17.7940,0.4850,0.9800,1,1,77.5000,-0.0289,1,0,0,1,1,1,15,77.5000,0.2970,17.6780,0.6360,0.9800,1,1,77.5000,-0.0130,1,0,0,1,-6.9312
21.5140,0.0150,83.0000,pid,0,0,92.2500,-0.2040,20.6250,0.9780,0.0600,1.0000,89.2930,1,0,-1,90.7300,0.2040,20.9280,-0.0430,0.9790,1,0,90.8550,0.6637,1,0,0,0,1,1,15,77.5000,0.2970,17.7890,0.5070,0.9790,1,1,77.5000,-0.0158,1,0,0,1,1,1,15,77.5000,0.2970,17.6720,0.6440,0.9790,1,1,77.5000,-0.0272,1,0,0,1,-6.8834
21.5130,-0.0030,83.0000,pid,0,0,89.1250,-0.1950,21.2340,0.9790,0.0610,1.0000,89.2930,1,0,-1,87.6050,0.1950,21.3480,-0.0250,0.9790,1,0,87.6680,0.6795,1,0,0,0,1,1,15,78.4380,0.3590,17.9180,0.5540,0.9790,1,1,78.4380,0.0010,1,0,0,1,1,1,15,78.4380,0.3590,17.8010,0.6780,0.9790,1,1,78.4380,-0.0358,1,0,0,1,-6.8324
21.5040,-0.0450,83.0000,pid,0,0,91.9380,-0.2350,20.8910,0.9780,0.0620,1.0000,87.6050,1,0,-1,90.4180,0.2350,21.0710,-0.0300,0.9790,1,0,90.5430,0.6910,1,0,0,0,1,1,15,79.3120,0.3910,17.9350,0.5890,0.9790,1,1,79.3120,0.0177,1,0,0,1,1,1,15,79.3120,0.3910,17.8170,0.7010,0.9790,1,1,79.3120,-0.0423,1,0,0,1,-6.7632
21.5020,-0.0540,83.0000,pid,0,0,92.8120,-0.2090,19.8750,0.9760,0.0640,1.0000,87.6050,1,0,-1,91.2930,0.2090,20.1660,-0.0420,0.9790,1,0,91.5430,0.6934,1,0,0,0,1,1,15,79.3120,0.3910,17.9050,0.6010,0.9790,1,1,79.3120,0.0339,1,0,0,1,1,1,15,79.3120,0.3910,17.7870,0.7020,0.9790,1,1,79.3120,-0.0471,1,0,0,1,-6.7318
21.4990,-0.0590,83.0000,pid,0,0,92.1250,-0.2090,20.7340,0.9760,0.0650,1.0000,90.4180,1,0,-1,90.6050,0.2090,21.0040,-0.0440,0.9780,1,0,90.7930,0.7098,1,0,0,0,1,1,15,80.0000,0.4060,18.2220,0.6930,0.9780,1,1,80.0000,0.0564,1,0,0,1,1,1,15,80.0000,0.4060,18.1020,0.7820,0.9780,1,1,80.0000,-0.0438,1,0,0,1,-6.6831
21.5050,0.0000,83.0000,pid,0,0,91.3120,-0.0680,20.7340,0.9680,0.0660,1.0000,91.2930,1,0,-1,89.7930,0.0680,20.9150,-0.0460,0.9760,1,0,89.9180,0.7178,1,0,0,0,1,1,15,79.6250,0.4060,17.7630,0.6260,0.9760,1,1,79.6250,0.0688,1,0,0,1,1,1,15,79.6250,0.4060,17.6460,0.7060,0.9760,1,1,79.6250,-0.0486,1,0,0,1,-6.6333
21.4980,-0.0450,83.0000,pid,0,0,93.0000,-0.0690,21.4690,0.9700,0.0680,1.0000,90.6050,1,0,-1,91.4800,0.0690,21.6430,-0.0320,0.9750,1,0,91.6050,0.7414,1,0,0,0,1,1,15,79.6250,0.4060,18.1780,0.6820,0.9750,1,1,79.6250,0.0917,1,0,0,1,1,1,15,79.6250,0.4060,18.0590,0.7520,0.9750,1,1,79.6250,-0.0412,1,0,0,1,-6.5853
21.5030,0.0140,83.0000,pid,0,0,89.1880,-0.0510,20.9380,0.9630,0.0690,1.0000,91.4800,1,0,-1,87.6680,0.0510,21.1350,-0.0450,0.9730,1,0,87.7930,0.7457,1,0,0,0,1,1,15,78.5000,0.4380,17.6080,0.5550,0.9730,1,1,78.5000,0.0995,1,0,0,1,1,1,15,78.5000,0.4380,17.4930,0.6160,0.9730,1,1,78.5000,-0.0472,1,0,0,1,-6.5117
21.5060,0.0320,83.0000,pid,0,0,84.5000,-0.1010,20.8280,0.9720,0.0700,1.0000,87.6680,1,0,-1,82.9800,0.1010,21.1980,-0.0290,0.9720,1,0,83.1050,0.7530,1,0,0,0,1,1,15,78.5000,0.4380,17.6110,0.4440,0.9720,1,1,78.5000,0.1102,1,0,0,1,1,1,15,78.5000,0.4380,17.4960,0.4980,0.9720,1,1,78.5000,-0.0504,1,0,0,1,-6.4635
21.5110,0.0490,83.0000,pid,0,0,78.7500,-0.0860,20.5160,0.9770,0.0710,1.0000,82.9800,1,0,-1,77.2300,0.0860,20.5710,-0.0490,0.9770,1,0,77.4180,0.7428,1,0,0,0,1,1,15,76.3750,0.4380,17.8970,0.4290,0.9770,1,1,76.3750,0.1198,1,0,0,1,1,1,15,76.3750,0.4380,17.7790,0.4760,0.9770,1,1,76.3750,-0.0526,1,0,0,1,-6.4139
21.5080,0.0120,83.0000,pid,0,0,79.8750,-0.1200,19.7660,0.9750,0.0720,1.0000,77.2300,1,0,-1,78.3550,0.1200,20.0440,-0.0550,0.9770,1,0,78.5430,0.7343,1,0,0,0,1,1,15,80.3750,0.5940,17.8920,0.4090,0.9770,1,1,80.3750,0.1342,1,0,0,1,1,1,15,80.3750,0.5940,17.7740,0.4490,0.9770,1,1,80.3750,-0.0489,1,0,0,1,-6.3804
