trackId,dRel,yRel,vRel,slot,age,v_ground,v_range,dt
1,39.4375,-0.1094,1.8361,0.0000,126.0000,19.5750,0.9450,-13.3820
1,39.4375,-0.1094,1.8056,0.0000,126.0000,19.5750,0.9147,-13.3122
1,38.7500,-0.0781,1.6389,0.0000,126.0000,19.4250,0.4573,-13.2617
1,35.4375,-0.1406,1.6028,0.0000,126.0000,19.4250,0.4573,-13.1919
1,38.9375,-0.1094,1.7556,0.0000,126.0000,19.5750,0.5183,-13.1425
1,35.7500,-0.1406,1.6028,0.0000,126.0000,19.4250,0.4268,-13.0715
1,35.7500,-0.1406,1.4111,0.0000,126.0000,19.2750,0.6980,-13.0122
1,37.0625,-0.1719,1.0694,0.0000,126.0000,18.9750,0.6978,-12.9524
1,37.0000,-0.2344,0.9111,0.0000,126.0000,18.8250,1.1531,-12.8920
1,36.5625,-0.2031,1.0306,0.0000,126.0000,18.9750,1.8294,-12.8322
1,38.2500,-0.2188,0.8472,0.0000,126.0000,18.8250,2.1644,-12.7715
1,39.0000,-0.2812,0.9444,0.0000,126.0000,18.9750,2.1550,-12.7120
1,38.0625,-0.3125,0.9306,0.0000,126.0000,18.9750,1.9208,-12.6524
1,39.8125,-0.3438,0.8472,0.0000,126.0000,18.9750,2.1037,-12.5915
1,40.6250,-0.3750,0.5889,0.0000,126.0000,18.6750,2.1036,-12.5320
1,41.3125,-0.3750,0.2444,0.0000,126.0000,18.3750,2.0733,-12.4725
1,41.0000,-0.3750,0.0972,0.0000,126.0000,18.2250,1.6464,-12.4119
1,40.3750,-0.3906,-0.2667,0.0000,126.0000,17.9250,1.4327,-12.3519
1,40.9375,-0.3906,-0.2694,0.0000,126.0000,17.9250,0.6434,-12.2923
1,40.8750,-0.3906,-0.0583,0.0000,126.0000,18.2250,0.5488,-12.2317
1,40.7500,-0.3906,0.1194,0.0000,126.0000,18.3750,0.6404,-12.1720
1,40.9375,-0.3281,0.2222,0.0000,126.0000,18.5250,2.3961,-12.1124
1,40.5625,-0.3438,0.3694,0.0000,126.0000,18.6750,2.4209,-12.0519
1,40.5625,-0.3594,0.3694,0.0000,126.0000,18.6750,2.3781,-11.9922
1,40.1250,-0.3750,0.3583,0.0000,126.0000,18.6750,2.8355,-11.9316
1,40.1250,-0.3750,0.3111,0.0000,126.0000,18.6750,3.5059,-11.8724
1,41.2500,-0.3750,0.3167,0.0000,126.0000,18.6750,3.4440,-11.8117
1,39.7500,-0.3750,-0.1833,0.0000,126.0000,18.2250,2.9576,-11.7518
1,41.8125,-0.3906,-0.3500,0.0000,126.0000,18.0750,2.8661,-11.6924
1,40.8125,-0.3906,-0.5417,0.0000,126.0000,17.9250,1.2191,-11.6316
1,40.4375,-0.3750,-1.2889,0.0000,126.0000,17.1750,0.7622,-11.5722
1,40.4375,-0.3750,-1.9250,0.0000,126.0000,16.5750,0.3354,-11.5117
1,42.7500,-0.3906,-1.6111,0.0000,126.0000,16.8750,0.0305,-11.4519
1,41.6875,-0.3906,-1.3583,0.0000,126.0000,17.1750,-0.1220,-11.3923
1,41.6875,-0.3906,-0.7583,0.0000,126.0000,17.7750,-0.1219,-11.3317
1,40.0625,-0.5000,-0.4889,0.0000,126.0000,18.0750,-0.0305,-11.2722
1,38.6250,-0.5781,-0.0194,0.0000,126.0000,18.5250,0.4270,-11.2119
1,39.4375,-0.6406,-0.0667,0.0000,126.0000,18.5250,0.4877,-11.1423
1,40.6875,-0.7031,-0.0972,0.0000,126.0000,18.5250,0.6706,-11.0818
1,40.6875,-0.7031,-0.0833,0.0000,126.0000,18.5250,0.7660,-11.0320
1,44.1875,-0.7188,-0.1472,0.0000,126.0000,18.5250,1.8598,-10.9623
1,41.8750,-0.7188,-0.0889,0.0000,126.0000,18.5250,2.3173,-10.9025
1,42.3750,-0.7344,0.0306,0.0000,126.0000,18.6750,2.5304,-10.8419
1,46.0625,-0.9219,0.3500,0.0000,126.0000,18.9750,2.5305,-10.7815
1,47.3750,-1.0312,0.4778,0.0000,126.0000,19.1250,0.6435,-10.7217
1,44.1250,-1.0938,0.4528,0.0000,126.0000,19.1250,0.6431,-10.6622
1,41.5000,-1.0781,0.2806,0.0000,126.0000,18.9750,0.5489,-10.6017
1,41.3750,-1.0625,0.3806,0.0000,126.0000,19.1250,0.5207,-10.5415
1,41.3125,-1.0781,0.3722,0.0000,126.0000,19.1250,0.5184,-10.4822
1,40.6875,-1.1406,0.3611,0.0000,126.0000,19.1250,0.0915,-10.4218
1,39.4375,-1.2031,0.3861,0.0000,126.0000,19.1250,0.7314,-10.3622
1,40.3125,-1.2812,0.3694,0.0000,126.0000,19.1250,1.9208,-10.3017
1,40.8125,-1.3438,0.3889,0.0000,126.0000,19.1250,2.7133,-10.2419
1,41.8750,-1.3750,0.3694,0.0000,126.0000,19.1250,2.7264,-10.1823
1,41.7500,-1.4062,0.3639,0.0000,126.0000,19.1250,2.7399,-10.1217
1,42.1250,-1.4219,0.2056,0.0000,126.0000,18.9750,1.6240,-10.0620
1,42.1250,-1.3906,0.0444,0.0000,126.0000,18.8250,1.6157,-10.0122
1,44.3750,-1.4062,0.0417,0.0000,126.0000,18.8250,1.0467,-9.9422
1,45.3125,-1.5781,0.3306,0.0000,126.0000,19.1250,0.0000,-9.8818
1,46.5000,-1.6875,0.6556,0.0000,126.0000,19.4250,-0.8842,-9.8223
1,45.8750,-1.7500,0.9583,0.0000,126.0000,19.7250,-0.9498,-9.7618
1,41.0000,-1.7188,0.6583,0.0000,126.0000,19.4250,-0.9453,-9.7122
1,42.1250,-1.7031,0.5556,0.0000,126.0000,19.2750,-0.9495,-9.6516
1,42.1250,-1.7031,0.4222,0.0000,126.0000,19.1250,0.6100,-9.5822
1,40.9375,-1.7188,0.4250,0.0000,126.0000,19.1250,0.9148,-9.5318
1,41.5625,-1.7031,0.2667,0.0000,126.0000,18.9750,1.1585,-9.4622
1,41.8750,-1.7031,0.3278,0.0000,126.0000,18.9750,1.5932,-9.4018
1,45.6250,-1.7344,0.4139,0.0000,126.0000,19.1250,4.6947,-9.3416
1,43.1875,-1.7344,0.6194,0.0000,126.0000,19.2750,4.6967,-9.2818
1,45.6250,-1.7656,0.7500,0.0000,126.0000,19.4250,4.6571,-9.2221
1,45.6250,-1.7656,0.5917,0.0000,126.0000,19.2750,2.2860,-9.1716
1,42.9375,-1.7812,0.5139,0.0000,126.0000,19.1250,1.4941,-9.1121
1,46.6250,-1.7969,0.6333,0.0000,126.0000,19.2750,1.3723,-9.0421
1,44.0000,-1.7812,0.5056,0.0000,126.0000,19.1250,1.3655,-8.9818
1,44.0000,-1.7812,0.3472,0.0000,126.0000,18.9750,0.5792,-8.9321
1,42.3750,-1.7188,0.3944,0.0000,126.0000,18.9750,0.1220,-8.8516
1,42.3750,-1.7188,0.5500,0.0000,126.0000,19.1250,0.1220,-8.7921
1,42.1250,-1.6875,0.7222,0.0000,126.0000,19.2750,0.1220,-8.7416
1,41.6875,-1.6875,0.8639,0.0000,126.0000,19.4250,0.9709,-8.6720
1,42.1875,-1.7031,1.0250,0.0000,126.0000,19.5750,0.5764,-8.6217
1,42.7500,-1.7188,1.0306,0.0000,126.0000,19.5750,0.8534,-8.5524
1,43.2500,-1.7344,0.8722,0.0000,126.0000,19.4250,0.8844,-8.4918
1,43.6875,-1.7500,1.0667,0.0000,126.0000,19.5750,0.8884,-8.4321
1,43.9375,-1.7500,0.9139,0.0000,126.0000,19.4250,1.1028,-8.3818
1,50.3125,-1.6875,0.9222,0.0000,126.0000,19.4250,1.5244,-8.3120
1,51.8750,-1.6562,0.8000,0.0000,126.0000,19.2750,0.3371,-8.2524
1,51.5625,-1.6094,1.0250,0.0000,126.0000,19.4250,0.3370,-8.2020
1,46.4375,-1.5000,0.8833,0.0000,126.0000,19.2750,-0.5765,-8.1318
1,41.5000,-1.4062,0.8917,0.0000,126.0000,19.2750,-0.5765,-8.0720
1,40.6250,-1.3750,0.9111,0.0000,126.0000,19.2750,0.2134,-8.0124
1,44.9375,-1.4062,0.7472,0.0000,126.0000,19.1250,0.2145,-7.9524
1,48.5625,-1.4531,0.9417,0.0000,126.0000,19.2750,1.5475,-7.8918
1,51.5625,-1.3438,0.8417,0.0000,126.0000,19.1250,2.4328,-7.8320
1,45.5625,-1.2500,0.7167,0.0000,126.0000,18.9750,2.5308,-7.7723
1,44.1250,-1.1562,1.0194,0.0000,126.0000,19.2750,2.6098,-7.7118
1,43.3125,-1.0781,1.0250,0.0000,126.0000,19.2750,2.6226,-7.6522
1,46.4375,-1.0625,1.1500,0.0000,126.0000,19.4250,2.6097,-7.5915
1,42.9375,-1.0312,1.1528,0.0000,126.0000,19.4250,2.3467,-7.5316
1,42.6250,-0.9531,0.8528,0.0000,126.0000,19.1250,0.4903,-7.4823
1,44.1250,-0.8281,0.7306,0.0000,126.0000,18.9750,0.2743,-7.4221
1,43.6875,-0.9062,0.6222,0.0000,126.0000,18.8250,0.1517,-7.3615
1,46.3125,-0.9375,0.9389,0.0000,126.0000,19.1250,-2.5911,-7.2916
1,47.5625,-0.8906,0.9583,0.0000,126.0000,19.1250,-1.1585,-7.2421
1,47.5625,-0.8906,0.9861,0.0000,126.0000,19.1250,-1.0922,-7.1819
1,41.9375,-0.8281,0.8333,0.0000,126.0000,18.9750,0.8844,-7.1119
1,41.9375,-0.8281,0.7056,0.0000,126.0000,18.8250,1.6765,-7.0523
1,44.4375,-0.7500,0.5500,0.0000,126.0000,18.6750,1.8289,-6.9918
1,44.4375,-0.7500,0.5722,0.0000,126.0000,18.6750,1.8286,-6.9421
1,49.7500,-0.7344,0.4167,0.0000,126.0000,18.5250,1.5246,-6.8723
1,49.7500,-0.7344,0.5917,0.0000,126.0000,18.6750,0.7013,-6.8221
1,47.1875,-0.7188,0.4611,0.0000,126.0000,18.5250,0.5182,-6.7424
1,47.3125,-0.6094,0.3639,0.0000,126.0000,18.3750,0.5184,-6.6820
1,47.5625,-0.5469,0.3750,0.0000,126.0000,18.3750,1.4021,-6.6225
1,47.9375,-0.4844,0.5472,0.0000,126.0000,18.5250,2.2874,-6.5621
1,48.5000,-0.5000,0.4167,0.0000,126.0000,18.3750,2.5925,-6.5016
1,44.2500,-0.4688,0.2778,0.0000,126.0000,18.2250,2.3964,-6.4521
1,43.1875,-0.4219,0.4278,0.0000,126.0000,18.3750,2.3973,-6.3816
1,41.8125,-0.4062,0.5861,0.0000,126.0000,18.5250,2.0031,-6.3223
1,45.0000,-0.3906,0.5806,0.0000,126.0000,18.5250,0.9452,-6.2618
1,48.2500,-0.3906,0.4556,0.0000,126.0000,18.3750,0.9406,-6.2023
1,47.9375,-0.3906,0.4556,0.0000,126.0000,18.3750,0.9404,-6.1419
1,48.0625,-0.3906,0.4972,0.0000,126.0000,18.3750,1.9208,-6.0823
1,48.3750,-0.3906,0.3444,0.0000,126.0000,18.2250,1.9513,-6.0216
1,48.6875,-0.4062,0.6611,0.0000,126.0000,18.5250,1.9514,-5.9621
1,49.5625,-0.2656,0.3306,0.0000,126.0000,18.2250,1.9419,-5.9017
1,49.3750,-0.1719,0.5028,0.0000,126.0000,18.3750,0.0910,-5.8422
1,44.6875,-0.1094,0.5000,0.0000,126.0000,18.3750,0.0302,-5.7822
1,47.0000,-0.0625,0.2250,0.0000,126.0000,18.0750,-0.0919,-5.7219
1,44.0000,-0.0469,-0.3583,0.0000,126.0000,17.4750,-0.0915,-5.6624
1,46.6250,-0.0156,-0.5139,0.0000,126.0000,17.3250,-0.9495,-5.6017
1,48.0000,0.0000,-0.3417,0.0000,126.0000,17.4750,0.4269,-5.5422
1,48.6250,0.0000,-0.3194,0.0000,126.0000,17.4750,0.4269,-5.4824
1,48.8125,0.1406,-0.4806,0.0000,126.0000,17.3250,1.5779,-5.4220
1,48.7500,0.2344,-0.2861,0.0000,126.0000,17.4750,1.5856,-5.3624
1,44.5000,0.2969,-0.2944,0.0000,126.0000,17.4750,1.5854,-5.3022
1,47.0625,0.3281,0.1694,0.0000,126.0000,17.9250,1.2195,-5.2419
1,48.2500,0.3594,0.4556,0.0000,126.0000,18.2250,-0.3658,-5.1822
1,48.2500,0.3594,0.6222,0.0000,126.0000,18.3750,-0.6706,-5.1216
1,48.3750,0.5312,0.7667,0.0000,126.0000,18.5250,-1.7987,-5.0619
1,48.5000,0.6406,0.7778,0.0000,126.0000,18.5250,-1.8597,-5.0024
1,49.1250,0.7344,0.9333,0.0000,126.0000,18.6750,-2.0223,-4.9420
1,48.4375,0.7812,1.2472,0.0000,126.0000,18.9750,-1.0060,-4.8823
1,47.3750,0.7969,1.0722,0.0000,126.0000,18.8250,-0.7926,-4.8120
1,47.3750,0.7969,1.2528,0.0000,126.0000,18.9750,0.0305,-4.7522
1,42.4375,1.0156,1.2389,0.0000,126.0000,18.9750,0.0000,-4.7021
1,42.4375,1.0156,1.4111,0.0000,126.0000,19.1250,0.0000,-4.6321
1,50.2500,1.1562,1.4139,0.0000,126.0000,19.1250,-0.8841,-4.5819
1,50.2500,1.1562,1.7417,0.0000,126.0000,19.4250,-1.3720,-4.5122
1,45.6250,1.3594,1.7278,0.0000,126.0000,19.4250,-0.8838,-4.4517
1,48.4375,1.4844,1.8750,0.0000,126.0000,19.5750,0.0000,-4.3925
1,47.5000,1.6406,1.8778,0.0000,126.0000,19.5750,1.2805,-4.3319
1,47.5000,1.6406,1.7083,0.0000,126.0000,19.4250,1.7375,-4.2724
1,46.6875,1.7344,1.7139,0.0000,126.0000,19.4250,1.7468,-4.2117
1,47.6250,1.8594,1.5583,0.0000,126.0000,19.2750,1.4703,-4.1522
1,47.1875,1.9688,1.2694,0.0000,126.0000,18.9750,1.4709,-4.0917
1,41.8750,2.0312,0.9861,0.0000,126.0000,18.6750,1.1339,-4.0322
1,41.0000,2.0469,0.3778,0.0000,126.0000,18.0750,1.1027,-3.9716
1,44.5625,2.1094,0.7028,0.0000,126.0000,18.3750,0.9498,-3.9223
1,48.7500,2.2344,0.8583,0.0000,126.0000,18.5250,0.9494,-3.8514
1,48.7500,2.2344,1.0000,0.0000,126.0000,18.6750,1.2623,-3.7919
1,46.6250,2.5312,1.1694,0.0000,126.0000,18.8250,1.2560,-3.7322
1,47.0625,2.5781,1.1472,0.0000,126.0000,18.8250,1.0367,-3.6717
1,45.0000,2.7344,0.8583,0.0000,126.0000,18.5250,1.2557,-3.6120
1,42.6875,2.7969,0.9917,0.0000,126.0000,18.6750,2.2561,-3.5516
1,46.8125,2.8750,1.0056,0.0000,126.0000,18.6750,1.0108,-3.4922
1,45.1875,3.0625,0.9917,0.0000,126.0000,18.6750,1.4402,-3.4316
1,51.8125,3.2188,1.1611,0.0000,126.0000,18.8250,1.9600,-3.3719
1,51.8125,3.2188,1.3028,0.0000,126.0000,18.9750,1.9613,-3.3124
1,48.6250,3.4219,1.3194,0.0000,126.0000,18.9750,1.8990,-3.2519
1,51.2500,3.6406,1.1806,0.0000,126.0000,18.8250,1.9001,-3.2025
1,53.6875,3.7344,1.3333,0.0000,126.0000,18.9750,0.7660,-3.1417
1,52.3750,3.8594,1.3278,0.0000,126.0000,18.9750,0.0306,-3.0820
1,50.6875,3.9531,1.4639,0.0000,126.0000,19.1250,1.0721,-3.0225
1,50.6875,3.9531,1.4750,0.0000,126.0000,19.1250,1.0726,-2.9620
1,50.3750,3.9688,1.3139,0.0000,126.0000,18.9750,1.0616,-2.9022
1,50.3750,3.9688,1.3472,0.0000,126.0000,18.9750,0.5184,-2.8416
1,47.5625,4.0625,1.2750,0.0000,126.0000,18.9750,0.3963,-2.7819
1,49.5000,4.2344,1.3194,0.0000,126.0000,18.9750,0.3963,-2.7120
1,49.9375,4.2812,1.0111,0.0000,126.0000,18.6750,0.6097,-2.6522
1,50.2500,4.3281,1.0167,0.0000,126.0000,18.6750,1.1280,-2.5915
1,49.1875,4.3281,0.6861,0.0000,126.0000,18.3750,1.8596,-2.5319
1,51.6875,4.4375,0.8056,0.0000,126.0000,18.5250,2.5606,-2.4717
1,52.6250,4.6094,0.8083,0.0000,126.0000,18.5250,1.7689,-2.4121
1,50.5000,4.7656,1.1167,0.0000,126.0000,18.8250,0.8843,-2.3516
1,51.3750,4.7969,1.1750,0.0000,126.0000,18.8250,-0.3963,-2.2924
1,51.5000,4.8438,1.3667,0.0000,126.0000,18.9750,-0.6706,-2.2319
1,51.6250,4.8594,1.4361,0.0000,126.0000,19.1250,-0.1213,-2.1723
1,48.7500,4.6094,1.4194,0.0000,126.0000,19.1250,0.1525,-2.1124
1,44.4375,4.5781,1.4972,0.0000,126.0000,19.1250,0.6674,-2.0514
1,46.6250,4.7188,1.2500,0.0000,126.0000,18.9750,0.8796,-1.9918
1,46.7500,4.7656,1.4778,0.0000,126.0000,19.1250,0.8801,-1.9322
1,46.7500,4.7656,1.6278,0.0000,126.0000,19.2750,1.0314,-1.8617
1,47.6875,4.7969,1.6639,0.0000,126.0000,19.2750,1.0370,-1.8017
1,47.8750,4.8750,1.5333,0.0000,126.0000,19.1250,1.1833,-1.7418
1,47.8750,4.8750,1.8444,0.0000,126.0000,19.4250,0.0914,-1.6821
1,49.0000,5.1094,1.8222,0.0000,126.0000,19.4250,-0.0305,-1.6216
1,48.9375,5.2812,1.7611,0.0000,126.0000,19.4250,-0.2757,-1.5620
1,46.9375,5.3906,1.3833,0.0000,126.0000,18.9750,-0.4268,-1.5014
1,51.6875,5.5156,1.3417,0.0000,126.0000,18.9750,-1.0060,-1.4420
1,52.5625,5.6719,1.8083,0.0000,126.0000,19.4250,-0.9707,-1.3823
1,50.4375,5.7500,1.5306,0.0000,126.0000,19.1250,-1.0370,-1.3222
1,50.4375,5.7500,1.4861,0.0000,126.0000,19.1250,-0.4901,-1.2621
1,49.1875,5.8750,1.8167,0.0000,126.0000,19.4250,-0.4290,-1.2016
1,53.0625,5.8125,2.0917,0.0000,126.0000,19.7250,0.1820,-1.1420
1,51.5625,5.8594,1.9444,0.0000,126.0000,19.5750,1.4559,-1.0924
1,51.5625,5.8594,2.1333,0.0000,126.0000,19.7250,2.9438,-1.0216
1,52.6250,5.9844,2.2472,0.0000,126.0000,19.8750,3.0338,-0.9618
1,53.2500,6.0625,2.4556,0.0000,126.0000,20.0250,3.1550,-0.9025
1,52.5000,6.0469,2.4361,0.0000,126.0000,20.0250,3.1717,-0.8419
1,52.5000,6.0469,2.4194,0.0000,126.0000,20.0250,2.5916,-0.7923
1,52.3750,5.9688,2.5639,0.0000,126.0000,20.1750,2.5002,-0.7220
1,50.1250,5.7812,2.6944,0.0000,126.0000,20.3250,2.4383,-0.6615
1,49.4375,5.6562,2.4083,0.0000,126.0000,20.0250,2.4398,-0.6020
1,46.1875,5.5781,1.9583,0.0000,126.0000,19.5750,2.3169,-0.5515
1,48.4375,5.6406,1.7917,0.0000,126.0000,19.4250,2.2873,-0.4820
1,49.3750,5.5625,1.5222,0.0000,126.0000,19.1250,1.1893,-0.4216
1,49.3750,5.5625,1.3472,0.0000,126.0000,18.9750,1.1887,-0.3518
1,47.6875,5.5312,1.0694,0.0000,126.0000,18.6750,1.0669,-0.3024
1,50.5000,5.5000,1.0944,0.0000,126.0000,18.6750,1.0670,-0.2518
1,50.5000,5.5000,0.9250,0.0000,126.0000,18.5250,1.1894,-0.1922
1,51.7500,5.4375,1.3611,0.0000,126.0000,18.9750,0.6708,-0.1121
1,51.7500,5.4375,0.9083,0.0000,126.0000,18.5250,1.0013,-0.0518
1,52.8125,5.2188,0.9000,0.0000,126.0000,18.5250,0.4879,0.0080
1,53.2500,5.1719,1.0528,0.0000,126.0000,18.6750,0.9807,0.0684
1,54.4375,5.0156,1.3833,0.0000,126.0000,18.9750,0.9803,0.1280
1,53.0000,4.8594,1.4528,0.0000,126.0000,18.9750,0.9803,0.1876
1,53.4375,4.7031,1.4417,0.0000,126.0000,18.8250,0.2133,0.2482
1,52.8125,4.5312,1.1250,0.0000,126.0000,18.5250,0.2743,0.3080
1,52.1250,4.4531,1.1722,0.0000,126.0000,18.5250,1.3719,0.3684
1,53.8125,4.2812,1.3500,0.0000,126.0000,18.6750,1.7157,0.4277
1,52.8750,4.1875,1.4250,0.0000,126.0000,18.6750,2.7016,0.4881
1,54.6250,4.0625,1.4472,0.0000,126.0000,18.6750,2.8964,0.5479
1,53.6875,3.9219,1.3806,0.0000,126.0000,18.5250,3.3538,0.6076
1,52.6250,3.6094,1.4667,0.0000,126.0000,18.5250,2.9259,0.6683
1,52.8750,3.3281,1.5583,0.0000,126.0000,18.5250,2.9107,0.7282
1,52.5625,3.1406,1.6111,0.0000,126.0000,18.5250,1.8813,0.7881
1,52.3750,2.9219,1.7444,0.0000,126.0000,18.5250,1.8812,0.8478
1,52.9375,2.8125,1.9444,0.0000,126.0000,18.6750,1.2100,0.9078
1,53.6250,2.5938,2.0750,0.0000,126.0000,18.6750,1.1337,0.9675
1,53.6250,2.5938,2.2639,0.0000,126.0000,18.8250,,1.0281
1,54.9375,2.3125,2.1611,0.0000,126.0000,18.6750,,1.0775
1,54.9375,2.3125,1.9972,0.0000,126.0000,18.3750,,1.1377
1,54.5000,1.9062,2.2167,0.0000,126.0000,18.5250,,1.1982
1,52.9375,1.6406,2.0417,0.0000,126.0000,18.2250,,1.2585
1,52.9375,1.6406,2.4444,0.0000,126.0000,18.5250,,1.3285
1,52.1875,1.2344,2.7083,0.0000,126.0000,18.6750,,1.3886
1,52.1875,1.2344,2.6639,0.0000,126.0000,18.5250,,1.4380
1,54.9375,0.8438,2.6583,0.0000,126.0000,18.3750,,1.5075
1,60.0625,0.6875,2.9639,0.0000,126.0000,18.5250,,1.5680
1,56.6875,0.5000,3.0833,0.0000,126.0000,18.5250,,1.6283
1,55.3125,0.3281,3.1917,0.0000,126.0000,18.5250,,1.6775
1,55.3125,0.3281,3.1861,0.0000,126.0000,18.3750,,1.7375
1,54.3750,-0.0312,3.2278,0.0000,126.0000,18.2250,,1.8080
1,53.8750,-0.2344,3.4694,0.0000,126.0000,18.3750,,1.8677
1,54.0625,-0.3438,3.4389,0.0000,126.0000,18.2250,,1.9281
1,55.0625,-0.5469,3.5444,0.0000,126.0000,18.2250,,1.9880
